Case ID,Activity,Resource,Complete Timestamp,(case) caseStatus,(case) case_type,(case) last_phase,(case) requestComplete,activityNameEN,activityNameNL,concept:name,dateFinished,lifecycle:transition,monitoringResource,question
974,55,13,12939,1,0,6,0,180,219,55,1104,0,13,411
58,96,5,12636,0,0,23,1,16,59,96,2510,0,10,411
594,131,1,12598,0,0,24,1,162,131,131,771,0,1,409
165,32,15,16799,0,0,23,1,12,27,32,1483,0,5,417
545,37,4,14588,1,0,7,1,221,221,37,1449,0,13,409
886,142,6,4121,0,0,6,1,94,184,142,3213,0,7,409
485,46,15,10232,1,0,7,1,280,56,46,821,0,13,409
191,32,15,15980,0,0,23,1,12,27,32,1594,0,15,417
1090,140,8,5683,1,0,6,0,241,174,140,3234,0,9,409
213,204,8,19121,0,0,16,1,71,63,204,2121,0,3,409
933,118,13,8727,0,0,8,0,65,72,118,602,0,13,411
331,325,15,8807,0,0,23,0,264,14,325,387,0,15,411
810,123,6,19049,1,0,6,1,225,171,123,2003,0,7,409
255,290,1,23299,0,0,23,1,141,211,290,569,0,1,417
343,37,4,23682,0,0,23,0,221,221,37,2907,0,4,409
623,88,15,22010,0,0,6,1,149,126,88,2316,0,2,409
807,248,1,3896,0,0,24,0,206,26,248,2964,0,1,417
20,68,4,5045,0,0,5,1,206,26,68,3439,0,10,417
820,372,15,18452,0,0,6,0,27,90,372,1989,0,15,411
821,121,13,18364,0,0,6,1,120,154,121,1969,0,13,409
172,34,6,13615,0,0,23,1,205,254,34,1333,0,10,411
978,137,6,15462,1,0,6,1,52,41,137,1475,0,8,417
546,25,8,14142,1,0,16,0,200,229,25,2053,0,9,409
622,248,13,21452,0,0,6,1,206,26,248,2526,0,13,417
1022,248,13,18454,1,0,6,0,206,26,248,1990,0,7,411
213,208,8,19122,0,0,16,1,171,143,208,2121,0,3,409
775,25,4,10977,1,0,6,0,200,229,25,929,0,4,409
314,248,1,2935,1,0,7,0,206,26,248,3106,0,1,417
571,142,6,17450,0,0,6,1,94,184,142,1840,0,2,409
245,202,8,8376,0,0,16,1,37,18,202,544,0,9,409
32,108,4,12674,0,0,22,1,76,212,108,2093,0,4,411
667,302,4,13340,0,0,24,0,110,195,302,1249,0,11,409
1055,285,13,23414,1,0,6,0,14,38,285,2869,0,13,411
599,294,4,7446,0,0,24,0,270,263,294,3558,0,11,400
316,88,1,23275,0,0,23,1,149,126,88,2848,0,1,409
246,119,6,18417,1,0,23,1,195,242,119,1983,0,7,409
256,31,13,20082,0,0,23,0,116,115,31,2265,0,15,411
44,69,6,16455,0,0,23,1,152,121,69,1650,0,2,409
1084,26,18,23830,0,0,6,1,3,5,26,2615,0,13,411
90,213,13,17146,0,0,1,1,197,234,213,1494,0,13,400
875,197,4,4002,0,0,16,1,126,162,197,2978,0,19,417
620,143,6,4020,0,0,6,1,160,129,143,2981,0,2,409
130,115,13,17658,0,0,23,1,18,267,115,1869,0,13,411
676,248,13,3675,0,0,6,1,206,26,248,3195,0,13,417
758,140,6,14015,0,0,6,1,241,174,140,1373,0,7,409
394,131,6,7091,0,0,23,1,162,131,131,3790,0,2,409
578,196,8,18638,0,0,16,0,271,40,196,1763,0,1,411
405,63,13,7297,1,0,23,1,152,121,63,3815,0,2,409
667,115,4,17523,0,0,24,0,18,267,115,1849,0,11,411
422,27,4,6977,0,0,23,1,151,120,27,3775,0,2,409
735,66,13,10178,1,0,6,1,181,222,66,1367,0,13,411
1072,253,6,23096,1,0,6,0,154,122,253,2819,0,13,409
403,375,13,8943,1,0,23,0,133,270,375,619,0,13,411
721,124,6,10271,0,0,6,1,261,68,124,825,0,7,411
906,163,8,832,0,0,24,1,187,268,163,5,0,11,409
927,137,8,9517,0,0,8,0,52,41,137,407,0,9,417
15,50,13,1459,1,0,23,1,258,110,50,2710,0,9,409
620,219,15,23659,0,0,6,1,36,156,219,2586,0,15,409
603,285,15,2887,1,0,6,1,14,38,285,3092,0,13,411
458,131,10,21704,1,0,8,0,162,131,131,2551,0,11,409
418,28,4,7007,1,0,23,1,214,272,28,3770,0,15,417
1185,185,4,9995,1,0,1,1,205,254,185,482,0,13,417
1103,255,4,4755,1,0,12,0,90,252,255,3438,0,13,257
897,121,13,102,1,0,8,0,120,154,121,99,0,13,409
967,141,1,13085,0,0,24,0,95,186,141,1253,0,1,409
360,115,15,3263,0,0,23,1,18,267,115,3139,0,15,411
269,138,15,20754,0,0,23,1,272,32,138,2386,0,15,409
1099,185,18,3969,1,0,6,1,205,254,185,2973,0,13,417
342,68,13,2115,0,0,15,0,219,82,68,41,0,13,411
240,196,8,21754,0,0,16,1,271,40,196,2552,0,4,417
257,29,4,20396,0,0,16,1,214,272,29,2085,0,11,409
207,152,6,17989,0,0,23,1,263,262,152,1919,0,3,411
724,97,13,11640,1,0,6,0,38,23,97,1032,0,13,409
444,28,8,686,0,0,16,1,214,272,28,181,0,1,417
507,88,15,11836,0,0,23,1,149,126,88,1062,0,2,409
937,117,13,9543,1,0,8,1,235,180,117,410,0,13,409
242,114,15,22727,1,0,23,1,264,14,114,2766,0,15,411
846,89,15,23101,0,0,6,0,123,282,89,2584,0,15,411
422,185,4,6981,0,0,23,1,205,254,185,3775,0,15,417
403,255,13,9710,1,0,23,0,90,252,255,435,0,13,73
605,171,9,20105,0,0,24,0,116,115,171,2030,0,11,411
83,32,5,12611,0,0,23,1,12,27,32,774,0,10,417
457,290,1,23739,0,0,24,0,141,211,290,2597,0,21,417
187,37,1,16135,0,0,23,1,221,221,37,2340,0,1,409
563,32,4,16321,0,0,7,1,125,0,32,1626,0,15,417
854,185,8,22117,1,0,6,1,205,254,185,2334,0,15,417
665,23,4,23497,0,0,24,1,238,167,23,3037,0,20,409
770,165,10,3740,0,0,24,0,187,268,165,3198,0,11,409
685,214,13,16730,1,0,6,1,55,22,214,1698,0,15,409
1109,139,8,5277,1,0,6,1,95,186,139,3468,0,13,409
949,75,4,8880,0,0,24,1,281,55,75,610,0,4,409
207,88,6,18005,0,0,23,1,149,126,88,1919,0,2,409
43,27,9,5528,1,0,1,1,151,120,27,3512,0,10,409
995,210,13,17298,1,0,8,1,197,234,210,1519,0,13,400
190,73,15,16015,0,0,23,1,281,55,73,1595,0,15,409
850,130,6,21203,1,0,6,1,159,128,130,2475,0,7,409
702,185,4,6122,0,0,24,0,205,254,185,3748,0,19,417
121,147,6,15058,0,0,23,1,119,158,147,1160,0,10,409
508,147,6,4060,1,0,6,1,119,158,147,2990,0,7,409
730,47,15,274,1,0,6,1,47,109,47,121,0,15,411
210,87,15,16715,0,0,23,1,17,161,87,1695,0,15,409
658,143,6,3712,0,0,6,1,160,129,143,3186,0,7,409
623,143,6,23827,0,0,6,1,160,129,143,2596,0,2,409
938,121,13,8219,1,0,8,0,120,154,121,514,0,13,409
812,138,6,19049,1,0,6,1,272,32,138,2019,0,7,409
561,76,15,20680,1,0,6,1,22,107,76,2379,0,7,409
65,58,5,1914,0,0,23,1,204,253,58,355,0,10,409
353,31,4,2615,0,0,16,1,116,115,31,3033,0,4,411
774,264,13,20088,0,0,12,0,235,180,264,2266,0,13,409
945,25,18,1755,1,0,8,1,200,229,25,352,0,4,409
196,138,6,16419,0,0,23,1,272,32,138,2096,0,2,409
1027,115,13,19160,1,0,6,0,18,267,115,2125,0,13,411
411,62,15,1264,0,0,23,0,1,3,62,275,0,15,411
1003,89,13,20447,1,0,6,0,123,282,89,2110,0,13,411
1156,249,21,1011,1,0,3,0,268,261,249,238,0,13,400
696,267,13,6095,0,0,12,0,244,175,267,3639,0,13,409
99,139,6,12877,0,0,23,1,95,186,139,794,0,9,409
722,29,8,2227,1,0,6,1,214,272,29,67,0,13,409
69,27,4,7183,1,0,23,1,151,120,27,3801,0,2,409
309,183,15,22357,1,0,23,1,12,27,183,2706,0,13,417
815,298,4,17876,0,0,24,1,89,249,298,1743,0,11,409
688,142,4,5930,0,0,6,1,94,184,142,3280,0,19,409
651,116,15,3003,0,0,6,1,58,20,116,2928,0,2,409
627,66,13,23805,1,0,6,1,181,222,66,2611,0,13,411
1109,28,4,3114,1,0,6,1,214,272,28,3111,0,8,417
300,89,15,23943,0,0,23,0,123,282,89,2630,0,15,411
623,141,6,23827,0,0,6,1,95,186,141,2596,0,2,409
64,139,6,8285,0,0,23,1,95,186,139,531,0,4,409
283,395,4,23027,0,0,23,1,208,206,395,2807,0,4,411
681,29,4,2700,1,0,6,1,214,272,29,3046,0,15,409
197,209,15,17332,0,0,5,1,112,271,209,1813,0,15,417
370,77,13,6462,0,0,23,1,22,107,77,3691,0,13,409
734,115,13,9073,0,0,6,1,18,267,115,633,0,13,411
1027,40,4,17876,1,0,6,0,183,227,40,1743,0,13,417
41,78,6,3464,0,0,23,1,5,9,78,3170,0,8,411
489,55,15,10919,0,0,7,1,180,219,55,909,0,15,411
72,34,5,702,0,0,23,1,205,254,34,183,0,10,417
841,258,15,21997,1,0,6,0,215,75,258,2313,0,15,411
1078,68,13,2341,1,0,6,1,219,82,68,2923,0,13,411
728,25,4,6281,0,0,24,1,200,229,25,28,0,4,409
273,25,8,19236,0,0,16,0,200,229,25,3174,0,9,409
433,30,4,2071,0,0,23,1,91,193,30,38,0,15,409
1154,139,8,9242,1,0,6,0,95,186,139,648,0,13,409
672,285,15,1331,0,0,6,0,14,38,285,284,0,15,411
56,100,1,11233,0,0,8,1,157,136,100,1244,0,1,409
334,31,10,2522,0,0,16,1,116,115,31,3019,0,11,411
1102,30,18,3972,1,0,6,1,91,193,30,2973,0,13,409
599,307,10,8870,0,0,24,0,145,287,307,609,0,11,411
889,166,4,7478,0,0,24,1,196,232,166,156,0,19,409
458,75,4,10411,1,0,8,0,281,55,75,849,0,11,409
1053,30,8,19379,1,0,6,0,91,193,30,2164,0,9,409
1027,249,13,18375,1,0,6,0,268,261,249,1970,0,13,400
495,118,6,13237,1,0,23,1,120,154,118,1274,0,15,409
95,285,13,13542,0,0,23,1,14,38,285,1323,0,10,411
599,63,4,7429,0,0,24,0,152,121,63,3558,0,11,409
1009,116,13,17780,1,0,6,0,58,20,116,1881,0,13,409
1114,166,21,3443,1,0,24,1,196,232,166,3165,0,13,409
772,140,6,17169,0,0,6,1,241,174,140,1492,0,7,409
1044,131,4,18586,0,0,24,1,162,131,131,2015,0,19,409
934,27,4,1838,0,0,16,0,151,120,27,20,0,13,409
678,131,6,5993,0,0,6,1,162,131,131,3285,0,7,409
384,289,15,6718,1,0,23,0,206,26,289,3738,0,15,411
51,285,5,677,0,0,23,1,14,38,285,178,0,10,411
1108,96,21,4231,1,0,6,0,16,59,96,3313,0,13,411
502,185,8,10374,0,0,23,1,205,254,185,839,0,15,417
699,228,13,72,1,0,6,1,242,179,228,278,0,13,409
193,31,4,17294,1,0,23,1,116,115,31,1510,0,4,411
980,118,13,10795,1,0,6,1,65,72,118,896,0,13,411
1160,285,4,1036,1,0,6,1,14,38,285,243,0,4,411
420,30,4,6949,0,0,23,1,91,193,30,3772,0,13,409
1190,36,4,8551,1,0,1,1,45,220,36,570,0,13,411
1067,81,6,23245,1,0,6,1,180,219,81,2844,0,13,411
140,313,7,23185,0,0,21,1,256,103,313,2834,0,7,409
888,96,4,3641,0,0,6,1,16,59,96,2950,0,18,411
823,35,4,16722,1,0,6,1,239,7,35,1696,0,15,409
507,44,4,11188,0,0,23,1,202,230,44,950,0,15,41
858,30,8,20780,1,0,6,0,91,193,30,2401,0,19,409
993,185,4,11647,1,0,6,1,205,254,185,1033,0,13,417
592,138,6,22259,0,0,6,1,272,32,138,2682,0,7,409
796,68,13,16730,0,0,6,1,219,82,68,1698,0,13,411
70,30,9,7274,0,0,23,1,91,193,30,3811,0,10,409
399,319,6,15895,0,0,15,1,113,114,319,1584,0,2,411
540,38,4,14260,0,0,1,1,104,198,38,1407,0,15,409
779,120,13,16346,1,0,6,0,225,171,120,1630,0,13,409
296,77,15,24066,0,0,23,0,22,107,77,2663,0,15,409
432,68,15,1232,0,0,23,1,219,82,68,272,0,15,411
404,289,13,7339,0,0,21,0,206,26,289,3819,0,13,411
211,6,15,902,1,0,23,0,137,81,6,446,0,15,409
44,213,13,181,0,0,23,1,197,234,213,109,0,10,400
651,27,4,23983,0,0,6,1,151,120,27,2643,0,2,409
1074,0,4,5715,0,0,24,1,136,79,0,3257,0,4,411
1089,115,21,3505,1,0,6,0,18,267,115,3176,0,13,411
1117,25,4,3150,1,0,6,0,200,229,25,3152,0,7,409
617,49,15,20146,1,0,6,0,258,110,49,2271,0,15,409
682,38,8,2686,0,0,6,1,104,198,38,3052,0,15,409
1027,121,13,19160,1,0,6,0,120,154,121,2125,0,13,409
703,142,6,3503,1,0,6,0,94,184,142,3057,0,7,409
1093,137,8,3577,0,0,6,1,52,41,137,3184,0,13,417
645,76,15,23644,1,0,6,1,22,107,76,2591,0,15,409
652,118,6,6169,0,0,6,1,65,72,118,3635,0,7,417
95,87,13,13543,0,0,23,1,17,161,87,1323,0,10,409
834,130,13,6643,1,0,6,0,159,128,130,3725,0,13,409
1117,26,4,3367,1,0,6,0,3,5,26,3152,0,7,411
1005,25,4,13522,1,0,6,0,200,229,25,1318,0,4,409
456,136,6,10721,0,0,23,0,26,205,136,887,0,7,409
1072,47,4,20715,1,0,6,0,47,109,47,2384,0,13,411
455,44,8,9577,0,0,23,1,202,230,44,419,0,13,83
980,88,13,10795,1,0,6,1,149,126,88,896,0,13,409
329,31,4,22686,1,0,23,1,116,115,31,2763,0,4,411
815,305,4,7686,0,0,24,1,99,194,305,3602,0,11,409
676,141,6,6034,0,0,6,1,95,186,141,3292,0,7,409
936,35,4,2291,1,0,12,0,239,7,35,82,0,13,409
73,88,5,8924,0,0,23,1,149,126,88,611,0,2,409
172,147,6,13662,0,0,23,1,119,158,147,1338,0,10,409
1108,63,21,4231,1,0,6,0,152,121,63,3313,0,13,409
836,43,4,18291,1,0,8,1,46,225,43,1957,0,15,411
976,135,13,17220,1,0,6,0,198,235,135,1509,0,13,400
692,123,6,6913,0,0,6,1,225,171,123,3766,0,7,409
346,81,15,4960,1,0,23,1,180,219,81,3434,0,15,411
671,88,4,2670,0,0,24,1,149,126,88,3049,0,19,409
563,248,15,16774,0,0,7,1,206,26,248,1705,0,15,417
499,166,8,13380,0,0,16,1,196,232,166,1296,0,9,409
1083,115,21,5683,1,0,6,1,18,267,115,3244,0,13,411
984,275,13,17878,0,0,12,0,96,185,275,1743,0,13,409
359,254,15,6605,0,0,16,0,189,28,254,3712,0,15,417
976,185,8,10317,1,0,6,0,205,254,185,837,0,7,417
1038,141,8,19686,1,0,6,1,95,186,141,2206,0,9,409
462,88,15,8343,0,0,23,1,149,126,88,538,0,2,409
640,49,15,21507,1,0,6,0,258,110,49,2534,0,15,409
257,28,4,20394,0,0,16,1,214,272,28,2085,0,11,417
915,47,4,5146,1,0,6,1,47,109,47,3453,0,13,411
1103,271,8,7463,1,0,12,0,169,134,271,3561,0,13,409
1080,81,21,6774,1,0,15,0,180,219,81,3543,0,21,411
896,285,13,20198,1,0,6,0,14,38,285,2043,0,13,411
2,148,6,6487,0,0,23,1,83,248,148,3581,0,10,409
798,89,10,5785,0,0,24,0,123,282,89,3266,0,11,411
798,171,4,14091,0,0,24,0,116,115,171,1377,0,11,411
163,25,9,11049,0,0,23,1,200,229,25,1035,0,10,409
845,372,8,11500,1,0,8,1,27,90,372,1002,0,9,411
837,43,8,18364,0,0,24,0,46,225,43,1969,0,13,411
882,131,6,2711,0,0,6,1,162,131,131,3057,0,7,409
1133,23,4,1906,0,0,24,1,238,167,23,353,0,20,409
139,32,15,11695,0,0,23,1,12,27,32,1039,0,10,417
347,234,7,3474,0,0,1,0,263,262,234,3172,0,4,411
703,258,15,1744,1,0,6,0,215,75,258,333,0,15,411
735,117,6,14035,1,0,6,1,235,180,117,1368,0,7,409
328,96,15,3354,0,0,23,1,16,59,96,3133,0,15,411
744,252,13,10311,0,0,12,0,107,197,252,835,0,13,409
387,0,2,12942,0,0,23,1,136,79,0,1227,0,7,411
910,68,13,5146,0,0,6,1,219,82,68,3453,0,13,411
1007,81,13,20362,1,0,6,0,180,219,81,2083,0,13,411
60,223,5,9849,0,0,23,1,70,66,223,462,0,10,409
260,299,6,22354,0,0,23,1,163,142,299,2705,0,20,409
57,37,5,526,0,0,23,1,221,221,37,160,0,10,409
1193,185,4,8731,1,0,1,1,205,254,185,603,0,4,417
687,26,4,3404,0,0,24,1,3,5,26,3156,0,19,411
287,118,6,2824,0,0,23,1,120,154,118,3083,0,15,409
152,116,13,14566,1,0,23,1,58,20,116,1441,0,2,409
324,234,15,22470,0,0,23,1,263,262,234,2726,0,4,411
177,116,1,11024,0,0,7,1,58,20,116,931,0,1,409
1067,89,6,23245,1,0,6,1,123,282,89,2844,0,13,417
798,62,10,5785,0,0,24,0,1,3,62,3266,0,11,411
111,116,13,12261,1,0,23,1,58,20,116,1091,0,2,409
301,89,15,23862,0,0,23,1,123,282,89,2619,0,15,411
703,110,6,15846,1,0,6,0,164,140,110,1567,0,15,409
630,37,8,19803,0,0,6,0,221,221,37,2226,0,9,409
841,130,6,21203,1,0,6,0,159,128,130,2475,0,7,409
1048,137,6,21014,1,0,6,1,52,41,137,2456,0,7,417
626,314,1,18387,0,0,24,0,146,286,314,1975,0,1,417
761,116,4,15290,0,0,24,1,58,20,116,1203,0,19,409
1101,43,4,3969,1,0,6,1,46,225,43,2973,0,13,411
1026,165,4,20572,0,0,24,1,187,268,165,2363,0,20,409
1124,29,18,4283,1,0,12,0,214,272,29,3319,0,4,409
943,138,8,14768,0,0,6,1,272,32,138,1467,0,8,409
632,142,6,21882,1,0,6,0,94,184,142,2569,0,2,409
368,27,4,3784,0,0,23,1,151,120,27,3201,0,20,409
789,325,15,18291,1,0,6,0,264,14,325,1957,0,15,411
777,285,15,21997,0,0,6,0,14,38,285,2313,0,15,411
503,37,8,10339,0,0,24,0,221,221,37,840,0,11,409
1075,81,13,23096,1,0,6,1,180,219,81,2819,0,13,411
958,76,13,9421,1,0,6,1,22,107,76,684,0,13,409
125,50,5,10601,0,0,23,1,258,110,50,878,0,10,409
543,46,15,16570,0,0,7,0,280,56,46,1670,0,15,409
549,248,13,18974,0,0,7,1,206,26,248,1809,0,13,417
989,139,8,15944,1,0,6,1,95,186,139,1590,0,9,409
591,49,13,19326,0,0,6,1,258,110,49,2156,0,13,409
970,141,6,23102,0,0,6,1,95,186,141,2585,0,9,409
515,288,15,18661,0,0,6,1,73,13,288,1765,0,15,409
392,196,4,4954,1,0,1,1,271,40,196,3433,0,4,411
620,63,15,21814,0,0,6,1,152,121,63,2561,0,2,409
575,285,15,19205,0,0,6,1,14,38,285,2137,0,15,411
481,136,6,10044,0,0,23,1,26,205,136,688,0,7,409
698,143,6,5571,0,0,6,1,160,129,143,3521,0,7,409
694,26,4,4445,1,0,6,1,3,5,26,3347,0,15,411
316,119,1,23439,0,0,23,1,195,242,119,2874,0,1,409
578,44,8,18645,0,0,16,0,202,230,44,1763,0,15,409
58,32,5,1451,0,0,23,1,12,27,32,2510,0,10,417
522,148,6,18710,1,0,7,0,83,248,148,1667,0,7,409
121,81,13,12123,0,0,23,1,7,29,81,1077,0,10,417
1150,68,21,2245,1,0,6,1,219,82,68,70,0,13,411
882,115,15,2636,0,0,6,1,18,267,115,3037,0,15,411
714,55,15,1314,0,0,7,0,180,219,55,282,0,15,417
1073,118,13,23414,1,0,6,1,65,72,118,2869,0,13,411
199,57,6,18478,0,0,23,1,206,26,57,1995,0,2,417
303,34,4,20996,0,0,6,0,205,254,34,2855,0,1,411
939,89,4,23014,1,0,7,0,123,282,89,2804,0,21,411
141,38,13,14979,1,0,23,1,104,198,38,1163,0,10,409
830,138,6,23315,1,0,6,0,272,32,138,2853,0,7,409
1032,35,18,18711,0,0,24,1,239,7,35,1773,0,19,409
427,55,13,8068,0,0,23,1,180,219,55,500,0,13,411
193,196,15,17971,1,0,23,1,271,40,196,1918,0,15,411
285,29,4,22152,1,0,23,1,214,272,29,2341,0,13,409
917,135,8,13356,1,0,8,0,198,235,135,1288,0,9,400
566,127,13,19137,1,0,6,1,282,57,127,2122,0,13,409
977,167,4,16376,0,0,24,1,247,257,167,1637,0,20,409
492,5,6,17616,0,0,7,1,137,81,5,1861,0,7,409
1152,248,10,8221,1,0,3,0,206,26,248,515,0,21,411
8,42,8,3440,1,0,16,1,203,231,42,3074,0,9,409
952,55,13,8282,1,0,6,0,180,219,55,525,0,13,411
589,63,15,19241,0,0,6,1,152,121,63,2143,0,2,409
361,31,13,4175,0,0,23,1,116,115,31,3308,0,4,411
345,375,15,3286,0,0,23,1,133,270,375,3147,0,4,411
56,170,10,2214,0,0,8,1,21,285,170,63,0,21,409
637,142,4,20824,0,0,24,1,94,184,142,2419,0,4,409
871,26,8,23922,1,0,6,0,3,5,26,2628,0,15,411
293,28,4,20636,0,0,23,1,214,272,28,2370,0,13,417
697,138,10,5179,0,0,24,1,272,32,138,3461,0,11,409
945,44,18,1898,1,0,8,1,202,230,44,352,0,13,409
1062,88,13,22144,1,0,6,1,149,126,88,2339,0,13,409
25,50,12,6845,0,0,23,1,258,110,50,2666,0,9,409
73,188,13,1182,0,0,23,1,7,29,188,265,0,10,415
260,68,13,23952,0,0,23,1,219,82,68,2632,0,8,411
832,28,8,17936,0,0,6,1,214,272,28,1911,0,9,417
381,34,4,4298,0,0,23,1,205,254,34,3321,0,15,417
1089,36,8,22299,1,0,6,0,45,220,36,2689,0,9,411
458,32,13,12596,1,0,8,0,125,0,32,770,0,11,417
988,140,8,14330,1,0,8,1,241,174,140,1380,0,9,409
1004,285,13,16302,1,0,6,1,14,38,285,1616,0,13,411
808,140,6,17779,0,0,6,1,241,174,140,1859,0,7,409
327,27,9,22751,0,0,23,1,151,120,27,2769,0,20,409
1045,27,4,18389,1,0,6,0,151,120,27,1976,0,13,409
1025,40,4,16429,1,0,6,1,183,227,40,1646,0,13,417
969,120,8,15943,1,0,6,1,225,171,120,1590,0,9,409
450,63,15,9588,0,0,23,1,152,121,63,421,0,2,409
779,140,6,16346,1,0,6,0,241,174,140,1630,0,7,409
721,88,15,7978,0,0,6,1,149,126,88,380,0,15,409
277,249,15,23539,0,0,16,0,268,261,249,2896,0,13,400
897,258,13,2291,1,0,8,0,215,75,258,82,0,13,411
949,137,4,8880,0,0,24,1,52,41,137,610,0,4,417
1017,185,18,15701,0,0,24,1,205,254,185,1543,0,18,417
63,42,4,16,0,0,5,1,203,231,42,2493,0,4,409
777,75,15,21997,0,0,6,0,281,55,75,2313,0,15,409
640,81,15,2866,1,0,6,0,180,219,81,3089,0,15,411
615,25,4,20406,1,0,6,1,200,229,25,2103,0,4,409
56,25,4,6321,0,0,8,1,200,229,25,1244,0,4,409
1134,135,6,2168,1,0,6,1,198,235,135,55,0,13,400
475,46,13,11862,0,0,23,1,280,56,46,1063,0,13,409
722,139,6,9881,1,0,6,1,95,186,139,466,0,7,409
1111,81,21,5790,1,0,6,1,180,219,81,3267,0,13,411
177,195,1,21397,0,0,7,1,266,259,195,3210,0,1,324
726,146,6,8281,0,0,6,1,46,225,146,524,0,7,411
1012,117,13,22122,1,0,6,0,235,180,117,2335,0,13,409
1040,122,6,21261,1,0,6,0,191,243,122,2468,0,13,409
391,138,6,6599,1,0,23,1,272,32,138,3710,0,7,409
631,28,8,20153,0,0,24,1,214,272,28,595,0,9,417
331,285,15,8804,0,0,23,0,14,38,285,387,0,15,411
981,89,7,16270,0,0,6,1,123,282,89,1481,0,8,411
677,75,15,4852,1,0,6,1,281,55,75,3430,0,15,409
366,31,4,3454,0,0,23,1,116,115,31,3168,0,4,411
553,38,4,17196,0,0,1,1,104,198,38,1503,0,13,409
1070,137,4,24101,0,0,24,1,52,41,137,2669,0,4,417
78,96,13,15572,0,0,23,1,16,59,96,1527,0,13,411
114,252,13,8553,0,0,16,1,107,197,252,582,0,10,409
724,76,13,11635,1,0,6,0,22,107,76,1032,0,13,409
593,141,6,20882,0,0,6,1,95,186,141,2429,0,2,409
626,24,4,23685,0,0,24,0,158,132,24,2909,0,1,409
418,171,4,7009,1,0,23,1,116,115,171,3770,0,15,411
948,75,13,12264,1,0,6,0,281,55,75,1098,0,13,409
767,325,13,14844,0,0,6,1,264,14,325,1133,0,13,411
34,28,9,4822,0,0,16,1,190,209,28,3409,0,10,411
629,111,6,5686,1,0,6,1,82,247,111,3254,0,13,409
832,96,13,20407,0,0,6,1,16,59,96,2098,0,13,411
719,130,10,8282,1,0,11,0,159,128,130,525,0,11,409
686,30,4,3158,1,0,6,1,91,193,30,3119,0,15,409
1168,30,18,2247,1,0,3,0,91,193,30,70,0,13,409
441,72,15,8855,1,0,6,1,104,198,72,1444,0,15,409
1050,277,13,20475,0,0,12,0,96,185,277,2281,0,13,409
345,118,15,4360,0,0,23,1,120,154,118,3332,0,15,409
565,126,13,19582,0,0,6,1,49,104,126,2023,0,15,411
690,285,13,371,1,0,6,0,14,38,285,139,0,13,411
399,32,8,8334,0,0,15,1,125,0,32,537,0,4,417
335,183,4,23064,1,0,23,1,12,27,183,2811,0,4,417
779,68,13,16346,1,0,6,0,219,82,68,1630,0,13,411
828,28,8,17523,1,0,6,1,214,272,28,1849,0,9,417
1048,89,13,20715,1,0,6,1,123,282,89,2384,0,13,411
845,167,8,19686,1,0,8,1,247,257,167,2206,0,9,409
442,38,8,581,1,0,23,1,104,198,38,170,0,13,409
776,88,4,9421,1,0,24,1,149,126,88,684,0,11,409
1026,118,4,17750,0,0,24,1,65,72,118,1876,0,18,411
787,44,4,11625,0,0,18,1,202,230,44,1030,0,13,409
562,55,8,17458,0,0,7,1,180,219,55,1857,0,13,411
1053,44,8,19376,1,0,6,0,202,230,44,2164,0,9,409
256,249,13,20087,0,0,23,0,268,261,249,2265,0,13,400
94,23,4,4638,0,0,6,1,238,167,23,3387,0,1,409
15,147,6,7920,1,0,23,1,119,158,147,2710,0,9,409
954,123,8,14859,0,0,6,1,225,171,123,1104,0,9,409
852,293,6,23411,1,0,6,0,232,165,293,2748,0,7,409
196,51,15,16069,0,0,23,1,5,9,51,2096,0,15,411
246,51,15,18403,1,0,23,1,5,9,51,1982,0,15,411
327,77,15,3595,0,0,23,1,22,107,77,2942,0,15,409
4,254,13,6053,0,0,23,1,189,28,254,3530,0,10,417
1044,74,4,18586,0,0,24,1,48,106,74,2015,0,19,411
325,28,4,22397,0,0,23,1,214,272,28,2713,0,4,417
68,188,5,7890,0,0,23,1,7,29,188,365,0,4,415
1014,40,4,15701,0,0,12,0,183,227,40,1543,0,13,417
127,37,13,12090,1,0,23,1,221,221,37,1076,0,4,409
525,131,6,20109,1,0,7,1,162,131,131,2033,0,2,409
721,55,15,7968,0,0,6,1,180,219,55,379,0,15,411
621,30,4,19312,0,0,6,1,91,193,30,3722,0,15,409
852,130,6,4224,1,0,6,0,159,128,130,3312,0,7,409
1045,55,4,18389,1,0,6,0,180,219,55,1976,0,13,411
791,87,13,16722,0,0,6,1,17,161,87,1696,0,13,409
774,44,9,11383,0,0,12,0,202,230,44,976,0,10,409
783,118,15,2711,1,0,6,1,65,72,118,3057,0,15,411
700,325,15,5261,0,0,6,1,264,14,325,3473,0,15,411
61,34,4,6780,0,0,16,1,205,254,34,2494,0,4,417
103,25,9,1127,1,0,23,1,200,229,25,321,0,10,409
18,147,4,5333,0,0,5,1,119,158,147,3484,0,10,409
1031,115,18,17873,0,0,24,1,18,267,115,1905,0,19,411
1056,122,8,7885,1,0,6,1,191,243,122,3631,0,9,409
987,26,4,11356,1,0,6,1,3,5,26,973,0,13,411
712,38,13,5450,0,0,6,1,104,198,38,133,0,13,409
807,298,4,2167,0,0,24,0,89,249,298,54,0,1,409
60,233,5,10969,0,0,23,1,66,71,233,920,0,10,409
97,25,9,639,1,0,23,1,200,229,25,290,0,10,409
