Case ID,Activity,Resource,Complete Timestamp,(case) caseStatus,(case) case_type,(case) last_phase,(case) requestComplete,activityNameEN,activityNameNL,concept:name,dateFinished,lifecycle:transition,monitoringResource,question
623,141,6,23827,0,0,6,1,95,186,141,2596,0,2,409
225,88,4,17720,0,0,5,1,149,126,88,1988,0,4,409
180,152,13,19643,1,0,23,1,263,262,152,2201,0,15,411
718,122,6,962,1,0,6,1,191,243,122,226,0,13,409
751,35,4,8432,1,0,6,1,239,7,35,548,0,15,409
477,171,9,8154,0,0,16,1,116,115,171,494,0,13,411
827,140,6,20254,1,0,6,1,241,174,140,2056,0,7,409
712,89,13,328,0,0,6,1,123,282,89,134,0,13,411
157,28,9,11352,0,0,1,1,190,209,28,2231,0,10,417
211,77,15,21104,1,0,23,0,22,107,77,446,0,15,409
453,73,15,9600,0,0,23,1,281,55,73,422,0,15,409
1116,254,8,2214,1,0,6,0,189,28,254,63,0,13,417
9,55,8,5805,0,0,23,1,7,29,55,3268,0,10,417
176,285,15,16693,0,0,23,1,14,38,285,1694,0,7,411
644,76,15,3176,0,0,6,1,22,107,76,3124,0,15,409
84,119,6,15704,0,0,23,1,195,242,119,2168,0,7,409
170,281,15,16033,0,0,23,1,1,3,281,1599,0,15,411
466,63,15,8230,0,0,23,1,152,121,63,519,0,2,409
893,197,8,7458,0,0,24,1,126,162,197,3560,0,9,411
1159,27,4,7344,1,0,6,1,151,120,27,3820,0,4,409
967,256,1,13085,0,0,24,0,148,123,256,1253,0,1,409
1008,89,13,17512,1,0,6,1,123,282,89,1845,0,13,411
860,68,4,21323,0,0,24,1,219,82,68,2499,0,19,411
179,69,15,13980,1,0,23,1,152,121,69,1356,0,2,409
501,32,8,10302,0,0,7,1,125,0,32,832,0,15,417
747,130,6,10281,0,0,6,1,159,128,130,827,0,7,409
298,38,4,20784,0,0,23,1,104,198,38,2397,0,15,409
881,96,13,1010,1,0,8,0,16,59,96,237,0,13,411
718,117,13,355,1,0,6,1,235,180,117,137,0,13,409
992,25,8,11356,1,0,6,1,200,229,25,1216,0,9,409
678,88,15,5916,0,0,6,1,149,126,88,3277,0,15,409
842,68,15,4002,0,0,8,0,219,82,68,2978,0,15,417
409,148,6,1472,0,0,23,1,83,248,148,168,0,8,409
153,51,13,13265,0,0,23,1,5,9,51,1276,0,1,411
1077,89,21,6090,1,0,6,1,123,282,89,3534,0,13,411
397,289,13,7238,0,0,5,0,206,26,289,3808,0,13,411
718,146,6,968,1,0,6,1,46,225,146,228,0,7,411
1127,36,4,4583,1,0,6,1,45,220,36,3366,0,13,411
854,29,8,22117,1,0,6,1,214,272,29,2334,0,15,409
4,96,13,6069,0,0,23,1,16,59,96,3532,0,10,411
640,144,6,4089,1,0,6,0,60,91,144,3099,0,7,409
531,29,9,13121,1,0,7,1,214,272,29,1259,0,15,409
643,325,15,23479,1,0,6,1,264,14,325,2884,0,15,411
412,38,9,6669,0,0,23,1,104,198,38,3733,0,15,409
917,141,8,13356,1,0,8,0,95,186,141,1288,0,9,409
388,87,13,1476,1,0,23,1,17,161,87,346,0,13,409
796,171,4,13347,0,0,6,1,116,115,171,1286,0,13,411
772,26,4,10996,0,0,6,1,3,5,26,925,0,15,411
898,76,6,3573,0,0,6,1,22,107,76,3183,0,13,409
952,44,4,8159,1,0,6,0,202,230,44,504,0,13,409
636,210,15,3538,1,0,6,0,197,234,210,3180,0,15,400
571,124,6,17446,0,0,6,1,261,68,124,1839,0,7,411
79,34,4,509,1,0,23,1,205,254,34,157,0,4,417
31,285,6,653,0,0,23,1,14,38,285,180,0,4,411
653,41,15,3878,0,0,6,1,46,225,41,2963,0,13,411
792,325,15,16421,0,0,6,1,264,14,325,1645,0,15,411
632,115,15,21503,1,0,6,0,18,267,115,2533,0,15,411
341,31,4,23600,0,0,23,1,116,115,31,2892,0,4,411
539,171,8,14146,0,0,7,1,116,115,171,1383,0,13,411
273,202,8,13372,0,0,16,0,130,202,202,1294,0,1,409
424,33,15,230,0,0,23,1,128,1,33,118,0,15,409
138,78,15,11077,1,0,23,1,5,9,78,941,0,10,411
890,248,13,5276,1,0,24,0,206,26,248,3477,0,13,417
195,27,4,17229,0,0,1,1,151,120,27,2393,0,15,409
1105,198,8,2642,1,0,18,1,84,181,198,3198,0,20,174
641,135,6,23009,0,0,6,1,198,235,135,2794,0,7,400
680,55,15,5390,0,0,6,1,180,219,55,3616,0,15,411
96,69,13,8174,0,0,23,1,152,121,69,507,0,20,409
521,89,13,17569,0,0,7,0,123,282,89,1853,0,13,411
743,44,4,1732,0,0,6,1,202,230,44,335,0,15,409
941,76,13,1118,1,0,8,1,22,107,76,257,0,13,409
1030,139,6,3153,1,0,6,0,95,186,139,3117,0,13,409
877,29,4,22800,1,0,24,0,214,272,29,2778,0,15,409
833,390,4,23090,0,0,24,1,100,191,390,2818,0,19,409
140,147,6,3602,0,0,21,1,119,158,147,2941,0,8,409
777,252,15,15848,0,0,6,0,107,197,252,1567,0,15,409
544,119,6,19078,0,0,6,1,195,242,119,2116,0,13,409
952,29,4,8159,1,0,6,0,214,272,29,504,0,13,409
1059,89,8,2642,1,0,6,1,123,282,89,3038,0,9,411
599,143,4,8980,0,0,24,0,160,129,143,623,0,11,409
883,372,13,4282,1,0,6,0,27,90,372,3318,0,13,411
886,143,6,4121,0,0,6,1,160,129,143,3213,0,7,409
309,57,15,22364,1,0,23,1,206,26,57,2706,0,15,417
347,160,7,3489,0,0,1,0,196,232,160,3173,0,8,409
131,69,15,11676,0,0,23,1,219,82,69,1038,0,10,411
1190,171,4,8551,1,0,1,1,116,115,171,570,0,13,411
730,35,15,272,1,0,6,1,239,7,35,121,0,15,409
680,226,15,5403,0,0,6,1,29,33,226,3616,0,15,409
693,68,15,12498,0,0,6,0,219,82,68,756,0,15,411
735,27,4,89,1,0,6,1,151,120,27,1367,0,15,409
829,202,8,7458,0,0,24,1,130,202,202,3560,0,9,409
914,166,8,11396,0,0,24,1,196,232,166,981,0,1,409
117,285,5,9045,0,0,23,1,14,38,285,631,0,9,411
1191,28,4,8731,1,0,1,1,214,272,28,603,0,13,417
866,68,15,22296,1,0,6,1,219,82,68,2688,0,15,411
259,46,13,20449,0,0,23,1,280,56,46,2278,0,15,409
906,170,8,832,0,0,24,1,21,285,170,5,0,11,409
313,395,4,21566,0,0,23,1,208,206,395,2543,0,4,411
905,116,13,4669,1,0,6,1,58,20,116,3390,0,13,409
702,254,4,6130,0,0,24,0,189,28,254,3748,0,19,411
243,116,13,19923,1,0,23,1,58,20,116,2246,0,2,409
766,139,6,14197,0,0,6,1,95,186,139,1394,0,7,409
1077,143,8,6774,1,0,6,1,160,129,143,3543,0,13,409
497,25,4,9329,1,0,23,1,200,229,25,744,0,4,409
719,28,8,6396,1,0,11,0,214,272,28,3680,0,9,417
1137,171,18,5277,1,0,6,1,116,115,171,3478,0,13,411
219,57,3,19999,1,0,23,1,206,26,57,2253,0,3,417
246,25,4,18227,1,0,23,1,200,229,25,1978,0,4,409
903,96,13,4621,1,0,6,1,16,59,96,3379,0,13,411
372,32,15,5626,0,0,23,1,125,0,32,3231,0,4,411
192,100,1,11934,0,0,7,1,157,136,100,1067,0,1,409
1108,142,8,7884,1,0,6,0,94,184,142,3631,0,9,409
1099,47,18,3969,1,0,6,1,47,109,47,2973,0,13,411
719,106,10,8282,1,0,11,0,78,238,106,525,0,11,61
198,29,6,15605,0,0,23,1,214,272,29,1530,0,9,409
1121,88,21,7463,1,0,6,0,149,126,88,3561,0,13,409
685,81,15,17169,1,0,6,1,180,219,81,1497,0,15,411
856,166,4,2893,0,0,24,1,196,232,166,3161,0,20,409
1085,116,4,4028,0,0,24,1,58,20,116,2985,0,4,409
1067,44,4,20171,1,0,6,1,202,230,44,2276,0,13,409
365,68,15,5002,0,0,23,1,219,82,68,3437,0,15,411
92,38,13,7995,0,0,23,1,104,198,38,484,0,10,409
113,78,6,15006,0,0,23,1,5,9,78,2005,0,10,411
907,25,4,3813,1,0,24,1,200,229,25,3233,0,4,409
667,256,10,12963,0,0,24,0,148,123,256,1234,0,11,409
1007,121,13,20362,1,0,6,0,120,154,121,2083,0,13,409
249,119,6,21075,0,0,23,1,195,242,119,2462,0,7,409
78,231,13,13090,0,0,23,1,97,187,231,1527,0,13,409
964,28,8,9236,1,0,6,1,214,272,28,660,0,9,417
1127,116,21,7511,1,0,6,1,58,20,116,3566,0,13,409
42,32,5,7069,0,0,23,1,12,27,32,3377,0,4,417
857,250,13,23829,1,0,8,0,41,85,250,2614,0,13,417
1135,30,4,5016,1,0,6,1,91,193,30,3438,0,13,409
841,122,6,21206,1,0,6,0,191,243,122,2475,0,7,409
1193,44,4,8731,1,0,1,1,202,230,44,603,0,4,409
977,166,4,16429,0,0,24,1,196,232,166,1637,0,20,409
775,123,6,6833,1,0,6,0,225,171,123,3751,0,9,409
80,68,13,9295,1,0,23,1,206,26,68,667,0,10,417
66,89,5,10676,0,0,23,1,123,282,89,881,0,4,411
327,44,9,23503,0,0,23,1,202,230,44,2769,0,15,363
932,35,4,6833,1,0,6,0,239,7,35,3751,0,7,409
943,248,13,9167,0,0,6,1,206,26,248,647,0,13,417
229,242,11,21049,1,0,5,1,25,278,242,2459,0,12,416
5,205,6,7687,0,0,16,1,92,188,205,3606,0,4,409
482,89,15,11512,1,0,23,1,123,282,89,1003,0,15,411
228,29,4,18719,0,0,8,1,214,272,29,2690,0,1,409
1113,74,21,3740,1,0,6,1,48,106,74,3198,0,13,411
698,141,6,5571,0,0,6,1,95,186,141,3521,0,7,409
819,43,8,16421,0,0,24,1,46,225,43,1645,0,19,411
1017,88,4,16206,0,0,24,1,149,126,88,1614,0,18,409
762,81,1,18513,1,0,11,0,180,219,81,2003,0,1,411
1194,26,4,9156,1,0,1,1,3,5,26,644,0,13,411
839,235,6,21203,0,0,6,1,188,15,235,2475,0,7,412
990,121,13,15786,1,0,6,1,120,154,121,1555,0,8,409
945,117,13,9543,1,0,8,1,235,180,117,410,0,13,409
1029,24,8,248,1,0,8,1,158,132,24,120,0,9,409
90,27,4,837,0,0,1,1,151,120,27,194,0,9,409
251,57,1,20564,0,0,16,0,206,26,57,2361,0,1,411
796,143,6,16730,0,0,6,1,160,129,143,1698,0,7,409
268,148,15,20764,0,0,23,1,83,248,148,2388,0,15,409
645,144,6,23464,1,0,6,1,60,91,144,2755,0,7,409
338,118,7,6753,1,0,23,1,120,154,118,3537,0,8,409
437,44,1,1644,0,0,23,1,202,230,44,584,0,1,83
1037,68,13,19301,1,0,6,1,219,82,68,2151,0,13,411
172,118,6,13660,0,0,23,1,120,154,118,1338,0,10,409
233,147,6,18394,0,0,23,1,119,158,147,1979,0,7,409
271,71,15,21984,0,0,23,1,221,221,71,2307,0,15,409
925,227,13,12401,1,0,6,0,97,187,227,739,0,13,409
7,27,8,2896,0,0,16,1,151,120,27,2095,0,8,409
112,25,4,1382,0,0,23,1,200,229,25,297,0,4,409
438,25,4,2066,0,0,23,1,200,229,25,113,0,4,409
187,51,1,16140,0,0,23,1,5,9,51,2895,0,1,411
984,266,13,17877,0,0,12,0,79,241,266,1743,0,13,409
633,146,4,23178,0,0,24,1,46,225,146,2824,0,4,411
403,28,8,7646,1,0,23,0,214,272,28,3594,0,13,417
831,68,13,19944,1,0,6,1,219,82,68,2248,0,13,411
1119,76,21,7511,1,0,6,1,22,107,76,3566,0,13,409
136,81,15,13577,0,0,23,1,7,29,81,1324,0,15,411
854,81,13,21511,1,0,6,1,180,219,81,2535,0,13,411
968,135,8,14768,1,0,6,0,198,235,135,1467,0,9,400
496,292,6,23464,1,0,6,1,61,93,292,2796,0,7,409
125,69,5,10604,0,0,23,1,152,121,69,878,0,2,409
990,88,13,15786,1,0,6,1,149,126,88,1555,0,8,409
807,81,1,3896,0,0,24,0,180,219,81,2964,0,1,411
908,216,8,7484,1,0,6,1,65,72,216,3825,0,13,411
851,325,13,2740,0,0,24,1,264,14,325,3061,0,13,411
1133,55,4,7561,0,0,24,1,180,219,55,3576,0,4,411
1108,58,21,4231,1,0,6,0,212,111,58,3313,0,13,409
243,42,8,18150,1,0,23,1,203,231,42,1993,0,15,409
813,372,13,17779,0,0,6,1,27,90,372,1880,0,13,411
771,171,4,10981,0,0,18,0,116,115,171,923,0,13,411
809,28,4,16106,0,0,6,1,214,272,28,1604,0,15,417
897,142,6,102,1,0,8,0,94,184,142,99,0,7,409
424,27,4,7115,0,0,23,1,151,120,27,3786,0,2,409
642,41,15,22536,1,0,6,1,46,225,41,2740,0,15,411
68,68,5,7901,0,0,23,1,206,26,68,365,0,4,417
643,142,6,3015,1,0,6,1,94,184,142,2931,0,2,409
575,143,15,19701,0,0,6,1,160,129,143,2208,0,2,409
21,96,6,948,1,0,23,1,16,59,96,223,0,4,411
983,35,18,10955,1,0,6,1,239,7,35,917,0,4,409
131,196,15,11669,0,0,23,1,271,40,196,1038,0,10,411
44,59,6,9691,0,0,23,1,104,198,59,1650,0,3,409
594,144,1,10317,0,0,24,1,60,91,144,771,0,1,409
368,114,13,4395,0,0,23,1,264,14,114,3341,0,13,411
796,116,13,16730,0,0,6,1,58,20,116,1698,0,13,409
1116,36,18,3221,1,0,6,0,45,220,36,3131,0,13,411
611,89,15,21198,0,0,6,1,123,282,89,2474,0,15,411
192,301,4,14963,0,0,7,1,218,36,301,1155,0,1,409
747,55,15,10243,0,0,6,1,180,219,55,822,0,15,411
1009,47,4,14768,1,0,6,0,47,109,47,1467,0,13,411
104,252,1,10957,0,0,23,1,107,197,252,2006,0,1,409
979,115,13,14768,1,0,6,1,18,267,115,1467,0,13,411
629,121,6,2191,1,0,6,1,120,154,121,58,0,7,409
883,138,6,4621,1,0,6,0,272,32,138,3379,0,7,409
444,38,8,690,0,0,16,1,104,198,38,181,0,1,409
1115,25,18,3189,1,0,6,1,200,229,25,3131,0,24,409
570,26,4,16555,0,0,6,1,3,5,26,1676,0,13,411
671,41,4,2659,0,0,24,1,46,225,41,3049,0,19,411
840,35,4,20197,0,0,6,0,239,7,35,2042,0,13,409
1107,148,8,4625,1,0,6,1,83,248,148,3380,0,9,409
966,285,13,10459,1,0,6,1,14,38,285,856,0,13,411
760,68,13,14232,1,0,6,1,219,82,68,1398,0,13,411
469,148,6,13034,1,0,23,0,83,248,148,1130,0,7,409
223,155,3,18141,0,0,16,1,223,216,155,1934,0,3,409
406,87,13,6555,1,0,23,1,17,161,87,3714,0,13,409
58,115,5,12638,0,0,23,1,18,267,115,2510,0,10,411
1036,255,2,22448,1,0,6,0,90,252,255,2904,0,13,151
611,75,15,21193,0,0,6,1,281,55,75,2474,0,15,409
804,250,13,17392,0,0,6,0,41,85,250,1823,0,13,417
1018,89,13,18375,1,0,6,1,123,282,89,1970,0,13,411
951,138,8,19758,1,0,8,0,272,32,138,2218,0,9,409
635,42,8,20711,0,0,24,1,203,231,42,2376,0,11,409
349,25,9,4029,0,0,23,1,200,229,25,3002,0,10,409
609,180,4,20411,0,0,16,1,102,189,180,2074,0,11,409
277,375,15,3827,0,0,16,0,133,270,375,2952,0,9,411
1005,62,4,17750,1,0,6,0,1,3,62,1876,0,13,411
880,185,4,23090,1,0,8,0,205,254,185,2818,0,15,417
760,124,13,14539,1,0,6,1,261,68,124,1436,0,13,417
919,294,8,1118,0,0,7,1,270,263,294,257,0,9,400
720,141,6,10573,0,0,6,1,95,186,141,869,0,7,409
649,28,4,23971,0,0,24,1,214,272,28,2639,0,13,417
31,42,4,4597,0,0,23,1,203,231,42,3371,0,4,409
675,66,15,4716,1,0,6,1,181,222,66,3396,0,15,411
997,131,8,16302,1,0,6,1,162,131,131,1616,0,9,409
201,34,15,16184,0,0,23,1,205,254,34,1613,0,4,417
391,34,8,4926,1,0,23,1,205,254,34,3428,0,15,417
137,68,15,19980,0,0,23,1,219,82,68,2250,0,1,411
582,249,10,22250,1,0,3,0,268,261,249,2679,0,11,400
605,97,4,22611,0,0,24,0,38,23,97,2748,0,11,409
603,30,4,20095,1,0,6,1,91,193,30,2022,0,4,409
328,55,15,3345,0,0,23,1,180,219,55,3133,0,15,411
99,152,13,12766,0,0,23,1,263,262,152,783,0,9,411
751,68,15,11905,1,0,6,1,219,82,68,1066,0,15,411
929,255,13,8708,1,0,8,0,90,252,255,596,0,13,138
852,256,15,23663,1,0,6,0,148,123,256,2594,0,15,409
724,143,6,18291,1,0,6,0,160,129,143,1957,0,7,409
806,123,4,16730,0,0,24,1,225,171,123,1667,0,19,409
248,28,13,22156,0,0,24,1,214,272,28,2341,0,1,417
810,89,15,17779,1,0,6,1,123,282,89,1880,0,15,411
812,142,6,19049,1,0,6,1,94,184,142,2019,0,7,409
834,44,8,18364,1,0,6,0,202,230,44,1969,0,9,409
1077,194,8,24139,1,0,6,1,115,116,194,2675,0,13,411
340,111,7,2766,0,0,23,1,82,247,111,3068,0,8,409
733,115,15,10992,0,0,24,1,18,267,115,924,0,15,411
76,198,9,105,1,0,16,1,84,181,198,158,0,10,120
54,55,5,1948,0,0,16,1,7,29,55,357,0,4,411
356,46,6,17465,0,0,7,1,280,56,46,1825,0,4,409
864,302,6,22613,1,0,6,1,110,195,302,2748,0,15,409
705,87,15,6222,1,0,6,1,17,161,87,3655,0,15,409
802,123,6,19049,0,0,6,1,225,171,123,2003,0,7,409
869,29,4,21704,0,0,6,1,214,272,29,2551,0,15,409
889,118,4,3813,0,0,24,1,65,72,118,3209,0,19,411
931,171,4,6833,1,0,8,1,116,115,171,3751,0,17,411
856,35,4,20647,0,0,24,1,239,7,35,2371,0,19,409
1091,36,8,22331,1,0,8,1,45,220,36,2702,0,9,411
1071,170,10,6629,1,0,24,1,21,285,170,3721,0,9,409
603,142,6,2970,1,0,6,1,94,184,142,3103,0,2,409
514,25,4,11299,0,0,23,1,200,229,25,989,0,4,409
450,139,6,9908,0,0,23,1,95,186,139,442,0,7,409
380,30,4,4289,1,0,2,1,91,193,30,1495,0,4,409
926,115,4,2167,0,0,24,1,18,267,115,54,0,19,411
1170,141,8,9193,1,0,6,1,95,186,141,653,0,9,409
925,143,8,14139,1,0,6,0,160,129,143,1380,0,9,409
110,196,8,18818,0,0,16,1,271,40,196,1785,0,1,417
65,58,5,1914,0,0,23,1,204,253,58,355,0,10,409
736,75,6,19049,1,0,6,1,281,55,75,2019,0,7,409
816,143,6,17598,0,0,6,1,160,129,143,1859,0,7,409
505,115,15,11814,0,0,23,1,18,267,115,1059,0,15,411
975,117,13,17527,1,0,6,0,235,180,117,1850,0,13,409
681,26,4,2698,1,0,6,1,3,5,26,3045,0,15,411
89,37,5,8313,0,0,23,1,221,221,37,534,0,10,409
558,26,8,15858,0,0,6,1,3,5,26,1570,0,13,411
882,88,15,2636,0,0,6,1,149,126,88,3037,0,15,409
265,196,13,21855,0,0,23,1,271,40,196,2565,0,13,411
945,163,8,17171,1,0,8,1,187,268,163,1498,0,9,409
1082,29,8,23102,1,0,18,1,214,272,29,2585,0,13,409
199,187,6,18467,0,0,23,1,0,2,187,1995,0,2,411
271,38,8,19523,0,0,23,1,104,198,38,2307,0,13,409
1059,36,4,19675,1,0,6,1,45,220,36,2203,0,2,411
563,171,4,16318,0,0,7,1,116,115,171,1625,0,15,411
258,139,6,11501,0,0,23,0,95,186,139,982,0,2,409
423,50,15,1665,1,0,23,1,258,110,50,324,0,15,409
992,131,8,4625,1,0,6,1,162,131,131,3380,0,9,409
30,68,5,7693,0,0,23,1,206,26,68,3603,0,4,417
288,30,4,20535,0,0,23,0,91,193,30,2358,0,13,409
197,42,15,16431,0,0,5,1,203,231,42,1652,0,15,409
282,119,4,21752,0,0,23,1,195,242,119,3303,0,4,409
725,89,13,1107,0,0,6,1,123,282,89,256,0,13,411
1055,75,13,23414,1,0,6,0,281,55,75,2869,0,13,409
823,44,4,16722,1,0,6,1,202,230,44,1696,0,15,409
51,58,5,672,0,0,23,1,204,253,58,178,0,10,409
1159,68,4,1036,1,0,6,1,219,82,68,243,0,4,411
730,335,15,12372,1,0,6,1,56,16,335,730,0,15,409
821,248,13,18364,0,0,6,1,206,26,248,1969,0,13,417
659,248,15,2315,0,0,6,1,206,26,248,2921,0,15,417
737,116,15,10122,1,0,6,1,58,20,116,706,0,15,409
962,30,4,9169,0,0,12,0,91,193,30,647,0,13,409
126,50,9,11990,0,0,5,1,258,110,50,718,0,4,409
290,72,13,3132,0,0,23,1,104,198,72,3140,0,13,409
809,143,6,18364,0,0,6,1,160,129,143,1969,0,7,409
763,215,15,14057,1,0,6,1,235,180,215,1370,0,15,409
32,46,4,12659,0,0,22,1,280,56,46,2093,0,4,409
297,202,8,12463,0,0,16,1,130,202,202,747,0,14,409
997,141,8,16351,1,0,6,1,95,186,141,1631,0,9,409
956,35,4,8880,1,0,6,0,239,7,35,610,0,13,409
163,285,6,13682,0,0,23,1,14,38,285,1341,0,10,411
613,26,4,20277,0,0,24,1,3,5,26,2070,0,11,411
1080,81,21,6774,1,0,15,0,180,219,81,3543,0,21,411
32,100,4,12672,0,0,22,1,157,136,100,2093,0,11,409
1085,74,4,4028,0,0,24,1,48,106,74,2985,0,4,411
330,73,15,2427,1,0,23,1,281,55,73,3004,0,15,409
922,23,21,6182,0,0,24,1,238,167,23,3642,0,13,409
32,78,4,12665,0,0,22,1,5,9,78,2093,0,4,411
1103,273,8,7463,1,0,12,0,34,42,273,3561,0,13,411
491,251,15,12430,0,0,16,0,213,218,251,743,0,15,409
729,25,4,7167,1,0,6,0,200,229,25,991,0,4,409
168,29,4,12937,0,0,5,1,214,272,29,2864,0,4,409
668,135,6,2930,1,0,6,1,198,235,135,3104,0,7,400
963,121,13,12939,0,0,6,0,120,154,121,1104,0,13,409
3,38,8,2793,0,0,23,1,104,198,38,3076,0,10,409
329,209,15,3834,1,0,23,1,112,271,209,2953,0,4,411
676,25,4,4030,0,0,6,1,200,229,25,3010,0,4,409
944,121,13,9517,1,0,8,1,120,154,121,407,0,13,409
1072,96,21,3505,1,0,6,0,16,59,96,3176,0,13,411
133,69,13,13174,0,0,23,1,219,82,69,1265,0,4,411
468,290,6,22038,1,0,6,1,141,211,290,2315,0,7,417
755,117,15,15136,1,0,6,1,235,180,117,1182,0,7,409
808,116,13,17511,0,0,6,1,58,20,116,1844,0,13,409
940,123,8,1755,1,0,8,1,225,171,123,337,0,9,409
179,55,15,13979,1,0,23,1,180,219,55,1356,0,10,411
920,268,13,9236,1,0,12,0,67,65,268,660,0,13,409
916,35,4,5306,1,0,6,1,239,7,35,3482,0,8,409
622,48,13,22068,0,0,6,1,280,56,48,2329,0,13,409
231,34,8,18967,0,0,1,1,205,254,34,1806,0,9,417
348,147,6,3747,1,0,23,1,119,158,147,3204,0,7,409
1171,171,4,308,1,0,6,1,116,115,171,129,0,13,411
396,89,15,2105,0,0,7,1,123,282,89,40,0,15,411
58,147,6,14720,0,0,23,1,119,158,147,2510,0,8,409
1036,305,8,3578,1,0,6,0,99,194,305,3184,0,9,409
930,89,4,1838,1,0,17,1,123,282,89,20,0,19,411
526,171,8,14821,0,0,7,1,116,115,171,1131,0,13,411
1054,142,8,23687,1,0,6,0,94,184,142,2910,0,13,409
546,254,13,20286,1,0,16,0,189,28,254,2060,0,13,411
144,191,6,15737,0,0,23,1,179,152,191,1550,0,7,411
980,43,18,10759,1,0,6,1,46,225,43,893,0,13,411
388,138,6,1842,1,0,23,1,272,32,138,346,0,7,409
958,131,8,10288,1,0,6,1,162,131,131,829,0,9,409
548,131,6,21178,0,0,6,0,162,131,131,2469,0,2,409
148,252,15,12016,0,0,23,1,107,197,252,1074,0,10,409
162,119,6,16168,0,0,23,1,195,242,119,1615,0,8,409
847,171,4,19303,1,0,4,0,116,115,171,2152,0,15,411
415,116,4,429,0,0,23,1,58,20,116,144,0,4,409
1158,43,4,7344,1,0,6,1,46,225,43,3820,0,4,411
91,29,4,846,0,0,1,1,214,272,29,196,0,4,409
199,113,6,18492,0,0,23,1,163,142,113,1999,0,2,409
915,89,13,2211,1,0,6,1,123,282,89,62,0,13,411
774,36,9,11382,0,0,12,0,45,220,36,976,0,10,411
249,118,6,21074,0,0,23,1,120,154,118,2462,0,15,409
1109,124,21,4755,1,0,6,1,261,68,124,3401,0,13,411
882,138,6,2711,0,0,6,1,272,32,138,3057,0,7,409
852,63,15,23663,1,0,6,0,152,121,63,2594,0,15,409
618,37,4,19192,0,0,12,0,221,221,37,2135,0,13,409
513,116,13,16910,0,0,23,1,58,20,116,1490,0,2,409
234,96,3,21747,0,0,23,1,16,59,96,2290,0,3,411
389,286,15,7225,1,0,23,1,111,208,286,3806,0,15,411
571,37,4,17131,0,0,6,1,221,221,37,1722,0,15,409
842,56,13,19235,0,0,8,0,239,7,56,2140,0,13,409
80,285,13,9299,1,0,23,1,14,38,285,667,0,10,411
1068,55,4,20475,1,0,6,1,180,219,55,2281,0,13,411
686,49,15,4426,1,0,6,1,258,110,49,3346,0,15,409
886,185,4,23411,0,0,6,1,205,254,185,2868,0,15,417
845,293,6,9689,1,0,8,1,232,165,293,326,0,8,409
433,28,4,2070,0,0,23,1,214,272,28,38,0,15,417
434,138,6,1896,0,0,23,1,272,32,138,345,0,7,409
167,38,5,15950,0,0,16,1,104,198,38,1596,0,9,409
1130,185,18,4755,1,0,6,1,205,254,185,3401,0,7,417
842,121,6,6626,0,0,8,0,120,154,121,3720,0,8,409
621,142,6,18514,0,0,6,1,94,184,142,2003,0,7,409
982,75,13,2642,1,0,6,0,281,55,75,3038,0,13,409
462,289,15,8340,0,0,23,1,206,26,289,538,0,15,417
352,28,4,2595,1,0,23,1,214,272,28,3030,0,4,417
780,76,15,18364,1,0,6,0,22,107,76,1969,0,15,409
241,152,15,18570,0,0,23,1,263,262,152,2013,0,9,411
621,135,6,18513,0,0,6,1,198,235,135,2003,0,7,400
194,28,9,17227,0,0,23,1,190,209,28,1512,0,10,417
140,77,6,18274,0,0,21,1,22,107,77,2833,0,7,409
80,213,5,9000,1,0,23,1,197,234,213,629,0,10,400
384,136,6,7233,1,0,23,0,26,205,136,3805,0,7,409
533,27,4,13137,0,0,7,1,151,120,27,1262,0,2,409
251,183,4,20184,0,0,16,0,12,27,183,2039,0,4,417
153,285,13,13278,0,0,23,1,14,38,285,1276,0,1,411
848,88,13,21511,0,0,6,0,149,126,88,2535,0,13,409
815,290,4,7685,0,0,24,1,141,211,290,3602,0,11,417
949,143,4,8880,0,0,24,1,160,129,143,610,0,4,409
316,147,1,23442,0,0,23,1,119,158,147,2875,0,1,409
878,26,4,22800,1,0,8,0,3,5,26,2778,0,15,411
655,28,4,22263,1,0,6,1,214,272,28,2683,0,4,417
1147,36,4,6536,0,0,24,0,45,220,36,3707,0,13,411
961,35,18,8880,1,0,6,1,239,7,35,610,0,13,409
759,115,15,14085,1,0,6,0,18,267,115,1375,0,15,411
659,116,15,2326,0,0,6,1,58,20,116,2921,0,2,409
839,171,4,19049,0,0,6,1,116,115,171,2019,0,13,411
800,171,4,14343,1,0,6,1,116,115,171,1413,0,15,411
979,141,8,14864,1,0,6,1,95,186,141,1468,0,9,409
399,209,6,15860,0,0,15,1,112,271,209,1571,0,4,411
1134,140,6,2168,1,0,6,1,241,174,140,55,0,13,409
930,23,4,9421,1,0,17,1,238,167,23,771,0,20,409
958,96,13,9421,1,0,6,1,16,59,96,684,0,13,411
1012,115,13,22122,1,0,6,0,18,267,115,2335,0,13,411
1186,25,4,9788,1,0,1,1,200,229,25,482,0,4,409
691,123,6,1486,1,0,6,1,225,171,123,304,0,7,409
473,38,4,8045,1,0,26,0,104,198,38,479,0,1,409
729,27,4,2207,1,0,6,0,151,120,27,991,0,13,409
1029,165,8,248,1,0,8,1,187,268,165,120,0,9,409
705,287,15,6221,1,0,6,1,62,92,287,3655,0,15,135
781,135,8,5148,1,0,6,0,198,235,135,3454,0,9,400
